gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,curcd,act,at,ceq,csho,ebit,lct,lt,ni,sale,costat,prcc_c
1602,20211231,2021,INDL,C,D,STD,AMGN,USD,19385,61165,6700,558.3,9274,12184,54465,5893,25979,A,224.97
1632,20211031,2021,INDL,C,D,STD,ADI,USD,5378.317,52322.071,37992.542,525.331,1889.516,2770.312,14329.529,1390.422,7318.286,A,175.77
1659,20211231,2021,INDL,C,D,STD,ANDE,USD,3372.328,4569.219,1072.425,33.859,168.945,2463.929,3261.515,103.986,12612.05,A,38.71
1661,20211231,2021,INDL,C,D,STD,NBR,USD,1517.809,5525.364,590.656,8.205,-219.731,525.228,4131.143,-569.272,2017.548,A,81.09
1678,20211231,2021,INDL,C,D,STD,APA,USD,2380,13303,-1595,346.931,2738,2117,13308,973,8079,A,26.89
1686,20210228,2020,INDL,C,D,STD,APOG,USD,350.674,1015.099,492.745,25.714,74.685,217.552,522.354,15.436,1230.774,A,31.68
1690,20210930,2021,INDL,C,D,STD,AAPL,USD,134836,351002,63090,16426.786,108949,125481,287912,94680,365817,A,177.57
1704,20211031,2021,INDL,C,D,STD,AMAT,USD,16107,25825,12247,892,7269,6344,13578,5888,23063,A,157.36
1722,20211231,2021,INDL,C,D,STD,ADM,USD,31909,56136,22477,560,3038,21948,33369,2709,85249,A,67.59
1743,20211231,2021,INDL,C,D,STD,ARCB,USD,776.053,2112.676,929.067,24.867,271.356,702.694,1183.609,213.521,3980.067,A,119.85
1773,20211231,2021,INDL,C,D,STD,ARW,USD,15893.323,19535.54,5282.295,68.066,1572.215,11326.089,14194.694,1108.197,34477.018,A,134.27
1794,20210930,2021,INDL,C,D,STD,ASH,USD,1717,6612,2752,57,197,934,3860,220,2111,A,107.66
1823,20211231,2021,INDL,C,D,STD,ATRO,USD,339.861,609.138,256.604,31.478,-37.626,118.613,352.534,-25.578,444.908,A,12
1864,20210131,2020,INDL,C,D,STD,REX,USD,258.75,479.345,384.783,5.992,-3.8,30.737,42.162,3.001,372.846,A,73.47
1878,20210131,2020,INDL,C,D,STD,ADSK,USD,2699.2,7279.8,965.5,219.6,650.6,3254.7,6314.3,1208.2,3790.4,A,305.34
1891,20210630,2021,INDL,C,D,STD,ADP,USD,40741.8,48772.5,5670.1,423.7,3293.9,38094.8,43102.4,2598.5,15005.4,A,246.58
1913,20211231,2021,INDL,C,D,STD,AVY,USD,2734.6,7971.6,1924.4,82.606,1064.3,2547.9,6047.2,740.1,8408.3,A,216.57
1919,20210630,2021,INDL,C,D,STD,AVT,USD,7163.421,8925.422,4084.184,99.601,365.799,3055.238,4841.238,193.114,19534.679,A,41.23
1926,20210228,2020,INDL,C,D,STD,AZZ,USD,303.492,996.442,623.292,25.108,81.613,113.85,373.15,39.614,838.917,A,47.44
1968,20211231,2021,INDL,C,D,STD,BMI,USD,261.36,530.818,403.07,29.25,78.723,82.146,,60.884,505.198,A,106.56
1979,20211231,2021,INDL,C,D,STD,BCPC,USD,322.232,1199.325,877.015,32.287,129.625,143.802,322.31,96.104,799.023,A,168.6
1988,20211231,2021,INDL,C,D,STD,BLL,USD,5223,19714,3627,320.844,1433,5953,16029,878,13811,A,96.27
2002,20211231,2021,INDL,C,D,STD,BPOP,USD,,75097.899,5947.254,79.851,1902.819,,69128.502,934.889,2764.765,A,82.04
2005,20211231,2021,INDL,C,D,STD,BOH,USD,,22784.941,1431.611,40.253,407.819,,21173.33,253.372,698.069,A,83.76
2019,20211231,2021,INDL,C,D,STD,BK,USD,,444438,38196,804.145,7460,,401047,3759,16158,A,58.08
2049,20211231,2021,INDL,C,D,STD,B,USD,680.209,2576.82,1428.766,50.685,152.887,310.394,1148.054,99.873,1258.846,A,46.59
2086,20211231,2021,INDL,C,D,STD,BAX,USD,8872,33521,9077,501.615,2102,4236,24400,1284,12784,A,85.84
2101,20210630,2021,INDL,C,D,STD,AIT,USD,1196.575,2271.807,932.546,38.516,260.145,427.7,1339.261,144.757,3235.919,A,102.7
2111,20210930,2021,INDL,C,D,STD,BDX,USD,8838,53866,23675,284.476,3420,6626,30189,2092,20248,A,251.48
2136,20211231,2021,INDL,C,D,STD,VZ,USD,36728,366596,81790,4197.799,31742,47160,283396,22065,133613,A,51.96
2184,20210131,2020,INDL,C,D,STD,BBY,USD,12540,19067,4587,257,2606,10521,14480,1798,47262,A,99.79
2259,20211231,2021,INDL,C,D,STD,BKH,USD,808.133,9131.896,2787.094,64.739,409.429,901.713,6244.773,236.744,1949.102,A,70.57
2269,20210430,2020,INDL,C,D,STD,HRB,USD,1699.724,3653.646,352.401,181.466,769.627,1163.079,3301.245,583.791,3413.987,A,15.86
2285,20211231,2021,INDL,C,D,STD,BA,USD,108666,138552,-14999,588.917,-1016,81992,153398,-4202,62272,A,201.32
2312,20211231,2021,INDL,C,D,STD,RHI,USD,2268.547,2952.359,1381.051,110.686,742.505,1358.673,1571.308,598.626,6461.444,A,111.52
2352,20210731,2021,INDL,C,D,STD,BRC,USD,465.104,1377.756,963.028,52.067,170.291,257.584,414.728,129.659,1144.698,A,53.9
2403,20211231,2021,INDL,C,D,STD,BMY,USD,33262,109314,35946,2176,8825,21868,73308,6994,46385,A,62.35
2436,20210131,2020,INDL,C,D,STD,CAL,USD,782.556,1867.05,200.247,37.966,-65.041,905.509,1663.196,-439.114,2117.07,A,15.65
2444,20211231,2021,INDL,C,D,STD,BC,USD,2124.6,5425,1914.2,76.933,838,1442.2,3510.8,593.3,5846.2,A,100.73
2448,20211231,2021,INDL,C,D,STD,MTRN,USD,627.252,1607.479,720.44,20.448,104.237,204.509,887.039,72.474,1510.644,A,91.94
2497,20211231,2021,INDL,C,D,STD,MTZ,USD,2873.954,7121.393,2539.809,76.429,419.85,1784.598,4577.532,328.831,7951.781,A,92.28
2504,20211231,2021,INDL,C,D,STD,UIS,USD,1133,2419.5,-113.7,67.2,175.6,752.5,2483.9,-448.5,2054.4,A,20.57
2547,20211231,2021,INDL,C,D,STD,CI,USD,36134,154889,47112,322.948,8441,43572,107705,5365,174274,A,229.63
2558,20211231,2021,INDL,C,D,STD,CNA,USD,,66639,12809,271.364,1235,,53830,1202,11546,A,44.08
2574,20211231,2021,INDL,C,D,STD,CSX,USD,3873,40531,13490,2201.787,5061,2233,27031,3781,12522,A,37.6
2577,20211231,2021,INDL,C,D,STD,CTS,USD,289.089,664.462,463.578,32.179,78.166,114.066,200.884,-41.866,512.925,A,36.72
2593,20210930,2021,INDL,C,D,STD,CBT,USD,1425,3306,947,56.727,481,1147,2216,250,3400,A,56.2
2596,20210630,2021,INDL,C,D,STD,CACI,USD,1331.176,6172.372,2665.143,23.554,539.451,884.801,3507.094,457.443,6044.135,A,269.21
2615,20210228,2020,INDL,C,D,STD,CAMP,USD,214.288,433.805,95.085,35.229,0.196,107.245,338.72,-56.309,308.587,A,9.92
2628,20211231,2021,INDL,C,D,STD,CWT,USD,300.458,3623.271,1177.594,53.716,129.575,256.576,2440.291,101.125,790.909,A,71.86
2663,20210731,2021,INDL,C,D,STD,CPB,USD,1695,11734,3152,302,1302,1814,8580,1002,8476,A,43.46
2751,20210630,2021,INDL,C,D,STD,CAH,USD,31048,44453,1791,291,1909,27624,42659,611,162467,A,51.49
2771,20211231,2021,INDL,C,D,STD,CSL,USD,2150.9,7246.8,2629.5,52,605.4,1169.5,4617.3,421.7,4810.3,A,248.12
2787,20210630,2021,INDL,C,D,STD,CRS,USD,1117.4,2971.2,1392.3,48.041,-157.7,306.3,1578.9,-229.6,1475.6,A,29.19
2807,20210430,2020,INDL,C,D,STD,CASY,USD,723.633,4460.314,1932.679,36.95,492.449,612.749,2527.635,312.9,7654.189,A,178.62
2817,20211231,2021,INDL,C,D,STD,CAT,USD,43455,82793,16484,535.888,7711,29847,66277,6489,50971,A,206.74
2818,20210131,2020,INDL,C,D,STD,CATO,USD,290.55,591.452,246.498,22.604,-79.249,181.934,344.954,-47.483,575.111,A,9.59
2820,20210331,2020,INDL,C,D,STD,CVCO,USD,651.799,951.833,683.64,9.235,92.025,237.104,268.193,76.646,1108.051,A,175.45
2960,20211231,2021,INDL,C,D,STD,CHE,USD,230.286,1342.723,623.273,14.913,344.025,302.399,719.45,268.55,2139.261,A,529.04
2968,20211231,2021,INDL,C,D,STD,JPM,USD,,3743567,259289,2944.149,79890,,3449440,48334,127202,A,158.35
2986,20211231,2021,INDL,C,D,STD,CPK,USD,173.135,2114.869,774.13,17.655,131.112,376.433,1340.739,83.466,569.968,A,145.81
2991,20211231,2021,INDL,C,D,STD,CVX,USD,33738,239535,139067,1929.806,16180,26791,99595,15625,155606,A,117.35
3007,20210630,2021,INDL,C,D,STD,EAT,USD,207.2,2274.9,-303.3,45.9,210.6,571.6,2578.2,131.6,3337.8,A,36.59
3026,20211231,2021,INDL,C,D,STD,CHD,USD,1233.4,7996.5,3233.2,242.546,992.4,2075.2,4763.3,827.5,5190.1,A,102.5
3028,20211231,2021,INDL,C,D,STD,CHDN,USD,501.5,2981.6,306.8,38.1,307.6,395,2674.8,249.1,1597.2,A,240.9
3062,20210531,2020,INDL,C,D,STD,CTAS,USD,2843.309,8236.823,3687.847,104.061,1363.462,1934.085,4548.976,1110.968,7116.34,A,353.46
3107,20211231,2021,INDL,C,D,STD,CLF,USD,7653,18975,5490,500.159,4273,3561,13201,2988,20444,A,21.77
3121,20210630,2021,INDL,C,D,STD,CLX,USD,1829,6334,411,122.78,1225,2056,5742,710,7341,A,174.36
3138,20211231,2021,INDL,C,D,STD,COKE,USD,1076.662,3445.57,711.786,9.374,447.66,834.856,2733.784,189.58,5562.714,A,619.19
3144,20211231,2021,INDL,C,D,STD,KO,USD,22545,94354,22999,4325,11334,19950,69494,9771,38655,A,59.21
3153,20211231,2021,INDL,C,D,STD,CDE,USD,289.577,1734.422,800.262,256.92,59.346,235.868,934.16,-31.322,832.828,A,5.04
3157,20210930,2021,INDL,C,D,STD,COHR,USD,1179.285,1888.93,868.185,24.538,139.284,382.215,1020.745,-106.751,1487.468,A,266.54
3158,20211231,2021,INDL,C,D,STD,COHU,USD,750.793,1259.044,882.502,48.549,132.579,192.459,376.542,167.325,887.214,A,38.09
3170,20211231,2021,INDL,C,D,STD,CL,USD,4397,15040,609,840.48,3879,4051,14069,2166,17421,A,85.34
3203,20210831,2021,INDL,C,D,STD,CCF,USD,212.964,404.159,344.324,9.448,62.52,32.922,59.835,44.92,293.336,A,99.56
3221,20211231,2021,INDL,C,D,STD,AON,USD,19032,31917,1061,214.8,3526,19073,30759,1255,12193,A,300.56
3226,20211231,2021,INDL,C,D,STD,CMCSA,USD,24807,275905,96092,4533.23,20842,29348,177896,14159,116385,A,50.33
3231,20211231,2021,INDL,C,D,STD,CMA,USD,,94616,7503,130.688,1908,,86719,1168,3024,A,87
3238,20211231,2021,INDL,C,D,STD,CBSH,USD,,36689.088,3437.298,121.684,852.114,,33240.764,530.765,1435.042,A,68.74
3243,20211231,2021,INDL,C,D,STD,C,USD,,2291413,182977,1984.355,34306,,2088741,21952,80565,A,60.39
3246,20210831,2021,INDL,C,D,STD,CMC,USD,2736.828,4638.671,2294.877,120.587,609.547,980.473,2343.562,412.865,6729.76,A,36.29
3278,20211231,2021,INDL,C,D,STD,CAR,USD,1847,22600,-220,55.9,2084,2408,22809,1285,9313,A,207.37
3358,20210731,2021,INDL,C,D,STD,CMTL,USD,287.496,993.111,500.719,26.248,35.822,203.561,492.392,-73.48,581.695,A,23.69
3362,20210531,2020,INDL,C,D,STD,CAG,USD,2702.1,22195.6,8551.8,480.284,1961,3306.2,13564.2,1298.8,11184.7,A,36.26
3382,20211231,2021,INDL,C,D,STD,SSTK,USD,388.215,851.71,468.482,36.417,111.706,333.784,383.228,91.883,773.415,A,110.88
3413,20211231,2021,INDL,C,D,STD,ED,USD,5551,63116,20037,354,2826,5427,42780,1346,13676,A,85.32
3429,20211231,2021,INDL,C,D,STD,CTO,USD,,733.139,430.45,5.916,-1.385,,302.659,29.94,70.272,A,61.42
3439,20211231,2021,INDL,C,D,STD,CMS,USD,2627,28753,6407,289.758,1146,2204,21565,1353,7329,A,65.05
3469,20211231,2021,INDL,C,D,STD,CLR,USD,1564.39,18591.111,7475.456,364.298,2470.454,1500.127,10734.786,1660.968,5719.318,A,44.76
3504,20211031,2021,INDL,C,D,STD,COO,USD,1465.3,9606.2,6941.8,49.3,621.6,732.1,2664.2,2944.7,2922.5,A,418.94
3532,20211231,2021,INDL,C,D,STD,GLW,USD,7659,30154,12333,830,2190,4806,17609,1906,14082,A,37.23
3562,20211231,2021,INDL,C,D,STD,CUZ,USD,,7312.034,4566.77,148.688,180.393,,2711.634,278.586,761.874,A,40.28
3570,20210731,2021,INDL,C,D,STD,CBRL,USD,353.596,2391.694,663.633,23.497,154.091,465.262,1728.061,254.513,2821.444,A,128.64
3580,20211231,2021,INDL,C,D,STD,CR,USD,1744.2,4486.6,1832.3,57.836,485.3,795.2,2651.5,435.4,3180,A,101.73
3592,20211231,2021,INDL,C,D,STD,OMF,USD,,22079,3093,127.81,2762,,18986,1314,4973,A,50.04
3619,20211231,2021,INDL,C,D,STD,CCK,USD,4495,13858,1912,126.132,1335,4133,11528,-560,11394,A,110.62
3643,20211231,2021,INDL,C,D,STD,CFR,USD,,50878.49,4294.103,63.986,593.135,,46438.935,443.079,1383.997,A,126.07
3650,20211231,2021,INDL,C,D,STD,CMI,USD,12309,23710,8474,142.5,2209,7084,14309,2131,24021,A,218.14
3662,20211231,2021,INDL,C,D,STD,CW,USD,1307.808,4103.545,1826.49,38.47,401.771,734.867,2277.055,267.159,2505.931,A,138.67
3708,20211231,2021,INDL,C,D,STD,WEN,USD,592.849,5101.391,436.405,215.849,361.04,426.925,4664.986,200.392,1896.998,A,23.85
3734,20211231,2021,INDL,C,D,STD,DAN,USD,3586,7632,1922,144.239,363,2174,5459,197,8945,A,22.82
3735,20211231,2021,INDL,C,D,STD,DHR,USD,11648,83184,41899,715,8109,8140,38007,6433,29453,A,329.01
3813,20210131,2020,INDL,C,D,STD,TGT,USD,20756,51248,14440,500.877,6765,20125,36808,4368,93561,A,176.53
3835,20211031,2021,INDL,C,D,STD,DE,USD,,84114,18431,308.065,8339,,65680,5963,43959,A,342.89
3851,20211231,2021,INDL,C,D,STD,DAL,USD,15940,72459,3887,639.967,-2537,20966,68572,280,29899,A,39.08
3863,20211231,2021,INDL,C,D,STD,DLX,USD,620.473,3074.384,574.318,42.679,220.014,683.358,2499.786,62.633,2022.197,A,32.11
3897,20211231,2021,INDL,C,D,STD,DTE,USD,3317,39719,8705,193.748,1512,6346,31006,907,14947,A,119.54
3946,20211231,2021,INDL,C,D,STD,DBD,USD,1887.3,3507.2,-845.1,78.352,257.9,1749.4,4344.2,-78.8,3905.2,A,9.05
3964,20210131,2020,INDL,C,D,STD,DDS,USD,1661.94,3092.515,1441.008,22.015,-87.549,772.877,1651.507,-71.654,4433.185,A,63.05
3969,20211231,2021,INDL,C,D,STD,DIOD,USD,1187.672,2194.495,1237.242,45.017,281.011,471.034,891.771,228.763,1805.162,A,109.81
3980,20210930,2021,INDL,C,D,STD,DIS,USD,33657,203609,88553,1818,3659,31077,101385,1995,67418,A,154.89
4016,20210131,2020,INDL,C,D,STD,DG,USD,6914.219,25862.624,6661.238,240.785,3721.765,5710.783,19201.386,2655.05,33746.839,A,210.3
4029,20211231,2021,INDL,C,D,STD,D,USD,7269,99590,25525,810,3307,8673,70672,3288,13964,A,78.56
4036,20210731,2021,INDL,C,D,STD,DCI,USD,1244,2400.2,1137.1,125.023,406.4,606.6,1263.1,286.9,2860.8,A,59.26
4058,20211231,2021,INDL,C,D,STD,DOV,USD,3061.709,10403.627,4189.528,144.046,1299.113,2250.341,6214.099,1123.818,7907.081,A,181.6
4066,20211231,2021,INDL,C,D,STD,OMC,USD,15909.5,28421.8,3270.2,209.1,2147.4,16226.2,24302.8,1407.8,14289.4,A,73.27
4091,20211231,2021,INDL,C,D,STD,DCO,USD,492.569,978.735,474.602,11.925,50.081,162.56,504.133,135.536,645.413,A,46.77
4093,20211231,2021,INDL,C,D,STD,DUK,USD,9940,169587,47334,769,5758,15931,118451,3908,25069,A,104.9
4108,20211231,2021,INDL,C,D,STD,FLS,USD,2388.677,4749.768,1804.319,129.999,275.14,1131.805,2912.423,125.949,3541.06,A,30.6
4115,20210131,2020,INDL,C,D,STD,DY,USD,1168.63,1944.165,811.308,30.615,123.763,448.49,1132.857,34.337,3199.165,A,75.52
4145,20211231,2021,INDL,C,D,STD,PKI,USD,2440.78,15000.554,7141.245,126.241,1473.857,1213.744,7859.309,943.157,5067.169,A,201.06
4193,20211231,2021,INDL,C,D,STD,EGP,USD,,3215.336,1570.07,41.269,150.9,,1643.876,157.557,409.481,A,227.85
4194,20211231,2021,INDL,C,D,STD,KODK,USD,807,2171,781,78.7,-46,309,1194,24,1150,A,4.68
4199,20211231,2021,INDL,C,D,STD,ETN,USD,7511,34027,16413,398.8,2463,7212,17576,2144,19628,A,172.82
4213,20211231,2021,INDL,C,D,STD,ECL,USD,4687.1,21206.4,7224.2,286.884,1795.1,3553.2,13953.3,1129.9,12733.1,A,234.59
4321,20210930,2021,INDL,C,D,STD,EMR,USD,8432,24715,9883,595.8,3084,6246,14792,2303,18236,A,92.97
4383,20210930,2021,INDL,C,D,STD,ATO,USD,2838.715,19608.662,7906.889,132.42,904.998,3510.355,11701.773,665.563,3407.49,A,104.77
4384,20211231,2021,INDL,C,D,STD,MARA,USD,688.15,1448.244,683.023,102.733,-55.535,13.794,765.221,-36.175,150.464,A,32.86
4390,20210228,2020,INDL,C,D,STD,EBF,USD,148.074,364.388,300.549,25.95,35.796,35.052,63.839,24.094,357.973,A,17.85
4423,20211231,2021,INDL,C,D,STD,EFX,USD,1120.9,11040.9,3584.4,122.1,1146.6,2291.3,7439.7,744.2,4923.9,A,292.79
4430,20211231,2021,INDL,C,D,STD,EQT,USD,2286.766,21607.388,10029.527,376.399,-1312.036,5080.171,11561.625,-1155.759,3064.663,A,21.81
4462,20211231,2021,INDL,C,D,STD,NEU,USD,1388.173,2558.436,762.129,10.363,257.782,725.087,1796.307,190.908,2356.11,A,342.72
4494,20211231,2021,INDL,C,D,STD,EXPD,USD,6635.045,7609.929,3494.426,167.21,1909.326,3726.297,4111.938,1415.492,16523.517,A,134.29
4497,20211231,2021,INDL,C,D,STD,BOOM,USD,239.196,864.412,360.525,19.35,-4.989,105.814,306.691,-0.202,260.115,A,39.61
4498,20210930,2021,INDL,C,D,STD,IIIN,USD,246.906,390.71,302.038,19.408,89.16,68.849,88.672,66.61,590.601,A,39.81
4510,20211231,2021,INDL,C,D,STD,FMC,USD,4937.6,10581.3,3032.5,125.699,1153.3,3520.3,7529.4,736.5,5045.2,A,109.89
4517,20211231,2021,INDL,C,D,STD,NEE,USD,9288,140912,37202,1963,2941,17437,95243,3573,17069,A,93.36
4598,20210531,2020,INDL,C,D,STD,FDX,USD,20580,82777,24168,266.953,6438,13660,58609,5231,83959,A,259.62
4605,20211231,2021,INDL,C,D,STD,FRT,USD,,7622.32,2420.605,78.603,307.529,,4745.464,261.498,953.978,A,136.32
4608,20211231,2021,INDL,C,D,STD,FSS,USD,431,1366.1,784,60.9,129,170.4,582.1,100.6,1213.2,A,43.34
4611,20210131,2020,INDL,C,D,STD,M,USD,6184,17706,2553,310.5,-1031,5357,15153,-3944,18097,A,11.25
4622,20211231,2021,INDL,C,D,STD,FOE,USD,539.782,1290.024,538.384,83.623,156.388,304.149,741.921,148.831,1126.264,A,21.83
4640,20211231,2021,INDL,C,D,STD,FITB,USD,,211116,20094,682.778,4822,,188906,2770,8269,A,43.55
4674,20211231,2021,INDL,C,D,STD,RF,USD,,162938,16667,941.908,4071,,144612,2521,6587,A,21.8
4685,20211231,2021,INDL,C,D,STD,TRMK,USD,,17595.636,1741.311,61.649,286.02,,15854.325,147.365,664.421,A,32.46
4690,20211231,2021,INDL,C,D,STD,FCNCA,USD,,58308.14,4397.304,9.816,807.8,,53570.899,547.459,1959.012,A,829.84
4699,20211231,2021,INDL,C,D,STD,MTB,USD,,155107.16,16153.405,128.689,3370.706,,137203.755,1858.746,6105.778,A,153.58
4723,20211231,2021,INDL,C,D,STD,USB,USD,,573284,48547,1483.502,13621,,517897,7963,23714,A,56.17
4737,20211231,2021,INDL,C,D,STD,FHN,USD,,89092,7679,533.577,1947,,80598,999,3255,A,16.33
4809,20211231,2021,INDL,C,D,STD,FLO,USD,746.118,3253.313,1411.274,211.395,323.009,519.917,1842.039,206.187,4330.767,A,27.47
4818,20211231,2021,INDL,C,D,STD,FLR,USD,5562.642,7279.563,1392.447,141.435,222.244,3904.06,5712.882,-440.17,12434.879,A,24.77
4839,20211231,2021,INDL,C,D,STD,F,USD,108996,257035,48519,4004.248,7313,90727,208413,17937,136341,A,20.77
4881,20211231,2021,INDL,C,D,STD,FELE,USD,724.647,1575.165,946.501,46.483,190.614,396.014,626.522,153.86,1661.865,A,94.56
4885,20210930,2021,INDL,C,D,STD,BEN,USD,,24168.4,11223.4,501.808,2101.8,,11424.8,1831.2,8400.2,A,33.49
4926,20211130,2021,INDL,C,D,STD,FUL,USD,1221.17,4274.53,1596.769,52.778,288.427,736.85,2677.17,161.393,3278.031,A,81
4941,20211231,2021,INDL,C,D,STD,GATX,USD,,9541.7,2019.2,35.422,296.9,,7522.5,143.1,1257.4,A,104.19
4973,20211231,2021,INDL,C,D,STD,AJG,USD,17670.4,33345,8508.4,208.454,1454,16735,24784.9,906.8,8209.4,A,169.67
4988,20211231,2021,INDL,C,D,STD,TGNA,USD,787.589,6917.646,2519.906,221.406,820.258,375.132,4381.611,476.955,2991.093,A,18.56
4990,20210131,2020,INDL,C,D,STD,GPS,USD,6008,13769,2614,374,-461,3884,11155,-665,13800,A,20.19
5018,20211231,2021,INDL,C,D,STD,AJRD,USD,1236.6,2433.6,533.5,80.1,280.5,875.8,1900.1,143.7,2188,A,46.76
5046,20211231,2021,INDL,C,D,STD,GD,USD,19987,50073,17641,277.621,4163,13978,32432,3257,38469,A,208.47
5047,20211231,2021,INDL,C,D,STD,GE,USD,66348,198874,40304,1099.027,4570,51953,157114,-6519,74196,A,94.47
5071,20210531,2020,INDL,C,D,STD,GIS,USD,5754.5,31841.9,9470.4,607.7,3368.2,8265.8,21463.8,2339.8,18127,A,58.8
5072,20211231,2021,INDL,C,D,STD,ALLY,USD,,182114,14726,337.941,4728,,165064,3060,10694,A,47.61
5073,20211231,2021,INDL,C,D,STD,GM,USD,82103,244718,59744,1500,12582,74408,178903,10019,127004,A,58.63
5087,20211231,2021,INDL,C,D,STD,SPXC,USD,903.4,2628.6,1102.9,45.468,103.2,439.5,1525.7,425.4,1219.5,A,59.68
5109,20210131,2020,INDL,C,D,STD,GCO,USD,667.595,1587.368,565.75,14.95,-15.542,402.933,1020.609,-56.429,1786.53,A,30.09
5116,20211231,2021,INDL,C,D,STD,GNTX,USD,872.976,2131.391,1937.988,236.441,410.157,181.656,,360.797,1731.17,A,34.85
5125,20211231,2021,INDL,C,D,STD,GPC,USD,7756.422,14352.102,3490.742,142.181,1305.059,6581.583,10848.812,898.79,18870.51,A,140.2
5149,20211231,2021,INDL,C,D,STD,GTY,USD,,1466.948,745.108,46.716,71.029,,721.84,62.86,155.898,A,32.09
5179,20211231,2021,INDL,C,D,STD,GLT,USD,636.566,1880.607,542.762,44.549,28.145,371.17,1337.845,6.937,1084.694,A,17.2
5234,20211231,2021,INDL,C,D,STD,GT,USD,7331,21402,4999,281.793,1173,6612,16218,764,17522,A,21.32
5237,20211231,2021,INDL,C,D,STD,GRC,USD,277.182,420.754,329.976,26.104,39.356,52.44,90.778,29.851,378.316,A,44.55
5252,20211231,2021,INDL,C,D,STD,GGG,USD,1363.621,2443.198,1709.343,170.307,531.323,506.792,733.855,439.866,1987.608,A,80.62
5256,20211231,2021,INDL,C,D,STD,GWW,USD,4011,6592,1874,51.22,1547,1528,4432,1043,13022,A,518.24
5342,20211231,2021,INDL,C,D,STD,MGI,USD,,4476.5,-185,90.726,83.1,,4661.5,-37.9,1283.6,A,7.89
5439,20211231,2021,INDL,C,D,STD,HAL,USD,9943,22321,6713,896,1812,4306,15593,1457,15295,A,22.87
5496,20211231,2021,INDL,C,D,STD,HSC,USD,874.973,3053.908,748.16,79.216,84.654,601.391,2248.138,-3.249,1848.399,A,16.71
5518,20211231,2021,INDL,C,D,STD,HAS,USD,3728.1,10037.8,3025.9,138.221,910.2,2455.9,6950.8,428.7,6420.4,A,101.78
5520,20211231,2021,INDL,C,D,STD,AMOT,USD,175.957,470.785,187.762,15.361,27.073,78.37,283.023,24.094,403.516,A,36.49
5526,20211231,2021,INDL,C,D,STD,HE,USD,,15822.637,2390.884,109.312,386.066,,13397.46,248.056,2850.379,A,41.5
5530,20210331,2020,INDL,C,D,STD,HWKN,USD,163.007,472.55,265.246,20.97,56.44,70.462,207.304,40.98,596.871,A,52.31
5539,20211231,2021,INDL,C,D,STD,HCSG,USD,546.382,777.529,452.677,73.769,57.369,191.125,324.852,45.863,1641.959,A,17.79
5559,20211231,2021,INDL,C,D,STD,STRL,USD,434.691,1230.996,358.767,29.838,124.787,351.76,815.654,62.645,1581.766,A,26.3
5560,20211231,2021,INDL,C,D,STD,HL,USD,341.627,2728.808,1760.748,538.139,97.747,160.383,968.021,35.095,807.473,A,5.22
5568,20211231,2021,INDL,C,D,STD,KHC,USD,8994,93394,49298,1224,5246,9064,43942,1012,26042,A,35.9
5572,20210228,2020,INDL,C,D,STD,HELE,USD,971.937,2263.488,1239.347,24.406,290.29,614.892,1024.141,253.946,2098.799,A,222.19
5581,20210930,2021,INDL,C,D,STD,HP,USD,1586.566,5034.128,2912.618,107.899,-350.181,866.306,2121.51,-326.15,1218.568,A,23.7
5597,20211231,2021,INDL,C,D,STD,HSY,USD,2246.206,10412.231,2757.229,206.109,2091.308,2493.313,7655.002,1477.512,8971.337,A,193.47
5606,20211031,2021,INDL,C,D,STD,HPQ,USD,22170,38610,-1650,1092.205,5615,29096,40260,6503,63487,A,37.67
5608,20211231,2021,INDL,C,D,STD,HXL,USD,616.3,2819.4,1485.5,84,70.6,247.6,1333.9,16.1,1324.7,A,51.8
5643,20211231,2021,INDL,C,D,STD,HLT,USD,2871,15441,-821,279.091,1017,3019,16260,410,5788,A,155.99
5680,20210131,2020,INDL,C,D,STD,HD,USD,28477,70581,3299,1077,20626,23166,67282,12866,132110,A,265.62
5690,20211231,2021,INDL,C,D,STD,HNI,USD,523.494,1497.897,589.644,42.582,100.82,506.448,907.93,59.814,2184.408,A,42.05
5709,20211031,2021,INDL,C,D,STD,HRL,USD,2947.816,12696.329,6972.883,542.412,1118.039,1415.654,5717.968,908.839,11386.189,A,48.81
5742,20211231,2021,INDL,C,D,STD,CNP,USD,7355,37679,8625,628.924,1402,4287,28261,1486,8352,A,27.91
5750,20211031,2021,INDL,C,D,STD,HOV,USD,,2320.508,39.598,6.255,346.576,,2145.124,607.817,2782.857,A,127.29
5763,20211031,2021,INDL,C,D,STD,UBA,USD,,973.852,350.904,40.228,55.174,,330.553,47.283,140.158,A,21.3
5764,20211231,2021,INDL,C,D,STD,HUBB,USD,1879.3,5281.5,2229.8,54.518,542.1,1065.2,3040.8,399.5,4194.1,A,208.27
5783,20211231,2021,INDL,C,D,STD,JBHT,USD,2313.369,6794.348,3117.816,105.094,1042.17,1729.6,3676.532,760.806,12168.302,A,204.4
5786,20211231,2021,INDL,C,D,STD,HBAN,USD,,174064,17130,1437.742,2994,,154746,1295,6074,A,15.42
5860,20211231,2021,INDL,C,D,STD,ITT,USD,1722.1,3565.4,2225.8,85.5,418.1,928.3,1334.7,316.3,2765,A,102.19
